layer,table,col,data_type,nullable,pkey,fkey,description,keep,keep_in_rag,domain,synonyms,column_type,aggregation,schema,enum
silver,cx_cso_support_tickets,violated_level,integer,1,0.0,,"Mức độ vi phạm SLA của ticket hỗ trợ, thể hiện mức độ nghiêm trọng của việc không đáp ứng thời gian quy định.",True,False,crm,mức độ vi phạm;violation level;cấp độ vi phạm;SLA breach level;độ vi phạm;ticket violation level;violation severity;level vi phạm SLA;severity of violation;violation tier,dimension,count;count_distinct,cx_cso,0 ; 2 ; 1 ; 4 ; 3
silver,cx_cso_support_tickets,assigned_agent_stage,varchar,1,0.0,,Giai đoạn hiện tại của ticket mà nhân viên hỗ trợ được giao.,True,False,crm,giai đoạn nhân viên phụ trách;trạng thái nhân viên được giao;công đoạn xử lý của nhân viên;agent assigned stage;assigned agent stage;agent handling stage;support agent phase;ticket handling stage;agent status;stage của agent,dimension,count;count_distinct,cx_cso,'L1_AGENT' ; 'L3_AGENT' ; 'UNASSIGNED' ; 'L2_AGENT' ; 'L4_AGENT'
silver,cx_cso_support_tickets,agent_name,varchar,1,0.0,0.0,Tên của nhân viên hỗ trợ xử lý ticket.,True,True,crm,tên agent;người xử lý;support agent;tên nhân viên;nhân viên hỗ trợ,dimension,count;count_distinct,cx_cso,
silver,cx_cso_support_tickets,resolution_time_in_business_hours,float,1,0.0,0.0,Thời gian giải quyết ticket tính theo giờ làm việc.,True,False,crm,thời gian giải quyết;resolution time;giờ làm việc;tổng thời gian xử lý,measure,avg;max;min;sum,cx_cso,
silver,cx_cso_support_tickets,agent_reply_count,int,1,0.0,0.0,Số lần nhân viên hỗ trợ phản hồi trong ticket.,True,False,crm,số lần phản hồi;lượt trả lời;reply count;số lần tương tác,measure,sum;avg;max,cx_cso,
silver,cx_cso_support_tickets,first_response_date,timestamp,1,0.0,0.0,Ngày và giờ phản hồi đầu tiên của nhân viên cho khách hàng.,True,False,crm,ngày phản hồi đầu tiên;lần đầu phản hồi;first response date;thời điểm phản hồi,dimension,count,cx_cso,
silver,cx_cso_support_tickets,due_date_change_count,int,1,0.0,0.0,Số lần thay đổi hạn chót (due date) của ticket.,True,False,crm,số lần đổi hạn;thay đổi deadline;due date changes;gia hạn ticket,measure,sum;avg,cx_cso,
silver,cx_cso_support_tickets,tickets_first_responded_within_sla,boolean,1,0.0,0.0,Đánh dấu ticket có phản hồi đầu tiên nằm trong hạn SLA hay không.,True,False,crm,phản hồi trong hạn;SLA response;đạt SLA phản hồi;within SLA response,dimension,count,cx_cso,'Violated' ; 'Non Violated'
silver,cx_cso_support_tickets,tickets_resolved_within_sla,boolean,1,0.0,0.0,Đánh dấu ticket được giải quyết xong trong thời hạn SLA hay không.,True,False,crm,giải quyết đúng hạn;SLA resolution;đạt SLA xử lý;within SLA resolved,dimension,count,cx_cso,'Non Violated' ; 'Violated'
silver,cx_cso_support_tickets,ttr_time_minutes,int,1,0.0,0.0,Thời gian giải quyết ticket (Time to Resolve) tính bằng phút.,True,False,crm,thời gian xử lý phút;TTR;thời gian đóng ticket;tốc độ xử lý,measure,avg;max;min;sum,cx_cso,
silver,cx_cso_support_tickets,product_category,varchar,1,0.0,0.0,Phân loại sản phẩm/dịch vụ liên quan đến ticket.,True,True,crm,loại sản phẩm;danh mục sản phẩm;product type;nhóm dịch vụ,dimension,count;count_distinct,cx_cso,'SOC Platform' ; 'MSS' ; 'M-Suite' ; ...
silver,cx_cso_support_tickets,customer_segment_l1,varchar,1,,,"Phân khúc khách hàng cấp 1 của giao dịch, thể hiện nhóm thị trường hoặc loại khách hàng chính.",True,False,crm,phân khúc cấp 1;segment L1;segment cấp 1;primary segment;segment level 1;đối tượng khách hàng chính;customer segment level 1;phân khúc chính;segment;segment category,dimension,count;count_distinct,cx_cso,'Unkown' ; 'Nội bộ' ; 'Khách hàng ngoài' ; 'International' ; 'Khách hàng ngoài' ; 'Bộ Quốc phòng'
silver,cx_cso_support_tickets,customer_segment_l2,varchar,1,,,"Mức phân khúc khách hàng cấp 2 của giao dịch, cho biết nhóm khách hàng hoặc ngành nghề chi tiết hơn.",True,False,crm,phân khúc cấp 2;segment level 2;sub‑segment;segment l2;segment 2;nhóm phân khúc phụ;đối tượng phân khúc chi tiết;segment classification;segment tier 2;cấp độ phân khúc 2,dimension,count;count_distinct,cx_cso,'-' ; 'Khách hàng nội bộ' ; 'Khách hàng ngoài' ; 'Khách hàng nội bộ' ; 'Direct / Local Channel' ; 'Viettel Global Partner' ; ''
silver,cx_cso_support_tickets,customer_segment_l3,varchar,1,,,"Phân khúc khách hàng cấp 3 của giao dịch, mô tả chi tiết nhóm khách hàng hoặc thị trường mà cơ hội kinh doanh thuộc về.",True,False,crm,phân khúc cấp 3; segment level 3; segment L3; sub‑segment; subcategory; market sub‑segment; chi tiết phân khúc; third level segment; customer segment tier 3; phân khúc chi tiết,dimension,count;count_distinct,cx_cso,'-' ; '' ; 'BFSI' ; 'DNL' ; 'Unname' ; 'Province' ; 'GOV' ; 'Energy'
silver,cx_cso_support_tickets,product_item_type,varchar,1,,,Loại mặt hàng (Product/Service) trong bảng giá.,True,False,crm,loại mặt hàng;item type;kiểu mục;dạng sản phẩm;product type;category of item;pricebook item type;loại sản phẩm;type of item;nhóm mặt hàng,dimension,count;count_distinct,cx_cso,'Product' ; 'Service' ; '-'
silver,cx_cso_support_tickets,updated_at,timestamp(3),1,,,Thời gian cập nhật cuối cùng của ticket trong hệ thống.,True,False,crm,thời gian cập nhật;ngày cập nhật;ngày sửa đổi;thời điểm chỉnh sửa;thời gian thay đổi;last updated;update timestamp;modified date;ticket update time;when was the ticket last updated,time,none,cx_cso,
silver,cx_sur_question_response,answer_number,double,1,,,Số thứ tự của câu trả lời trong mỗi bản khảo sát.,True,False,crm,số câu trả lời;answer number;answer sequence;response order;Số thứ tự trả lời;Mã trả lời;Câu trả lời thứ mấy;Câu trả lời số;response number;answer id,dimension,count;count_distinct,cx_cso,
silver,cx_sur_question_response,answer_string,varchar,1,,,Nội dung câu trả lời dạng văn bản mà khách hàng cung cấp trong khảo sát.,True,False,crm,câu trả lời;đáp án;nội dung trả lời;answer text;response string;answer content;survey answer;free text response;đáp án khách hàng;what did the customer say,dimension,count;count_distinct,cx_cso,'N/A' ; 5 ; 4 ; ...
silver,cx_sur_question_response,answer_tag,varchar,1,,,Nhãn mô tả loại hoặc nhóm câu trả lời trong khảo sát khách hàng.,True,False,crm,nhãn câu trả lời;answer tag;loại câu trả lời;answer type;nhãn trả lời;tag câu trả lời;label answer;phân loại câu trả lời;answer category;tag trả lời,dimension,count;count_distinct,cx_cso,'N/A' ; 'promoter' ; 'passive' ; 'detractor'
silver,cx_sur_question_response,choice_content,varchar,1,,,Nội dung văn bản của lựa chọn mà khách hàng đã chọn trong câu hỏi khảo sát.,True,False,crm,nội dung lựa chọn;giá trị lựa chọn;câu trả lời lựa chọn;nội dung đáp án;choice content;selected option text;answer choice;response option;survey choice;selected answer,dimension,count;count_distinct,cx_cso,'Tốc độ phản ứng và xử lý sự cố nhanh chóng' ; 'Cloudrity gây tăng độ trễ truy cập' ; ...
silver,cx_sur_question_response,choice_id,varchar,0,,1.0,Mã định danh của lựa chọn trả lời được khách hàng chọn trong khảo sát.,True,False,crm,mã lựa chọn;choice id;ID lựa chọn;choice identifier;mã đáp án;answer choice id;choice code;mã câu trả lời;choice key;ID câu hỏi lựa chọn,id,count_distinct,cx_cso,
silver,cx_sur_question_response,collected_date,timestamp(3),0,,,Ngày ghi nhận dữ liệu trả lời khảo sát.,True,True,crm,ngày thu thập;ngày ghi nhận;ngày thu thập dữ liệu;ngày thu thập câu trả lời;collected date;date collected;date of collection;survey collection date;ngày thu thập khảo sát,time,none,cx_cso,
silver,cx_sur_question_response,comment,varchar,1,,,Bình luận hoặc nhận xét tự do của khách hàng trong khảo sát.,True,False,crm,bình luận;nhận xét;ý kiến;comment;feedback;góp ý;chú thích;note;câu trả lời mở;open-ended response,dimension,count;count_distinct,cx_cso,'N/A' ; ...
silver,cx_sur_question_response,customer_touchpoint,varchar,1,,,Điểm tiếp xúc của khách hàng trong hành trình tương tác.,True,False,crm,điểm tiếp xúc khách hàng;customer touchpoint;kênh tương tác;interaction channel;điểm chạm;touchpoint;kênh tiếp cận khách hàng;customer interaction point;điểm giao tiếp;contact point,dimension,count;count_distinct,cx_cso,'Khảo sát định kỳ quý' ; 'N/A' ; 'Tính năng app' ; 'Ticket CSO' ; 'Báo cáo định kỳ' ; 'Feedback' ; 'Kích hoạt' ; 'Close SOAR ticket'
silver,cx_sur_question_response,item_content,varchar,1,,,Nội dung văn bản của mục câu hỏi trong khảo sát khách hàng.,True,False,crm,nội dung mục;item content;question text;nội dung câu hỏi;survey item description;văn bản mục;question wording;nội dung khảo sát;text of the item;item wording,dimension,count;count_distinct,cx_cso,'Tốc độ phản ứng và xử lý sự cố nhanh chóng' ; 'Cloudrity gây tăng độ trễ truy cập' ; ...
silver,cx_sur_question_response,item_score_value,"decimal(10,2)",1,,,"Điểm số dạng số, nếu có; =0 nếu chỉ là đánh giá text",True,False,crm,điểm mục;điểm câu hỏi;item score;question score;item rating;đánh giá mục;đánh giá câu hỏi;answer score,metric,sum;avg;min;max,cx_cso,
silver,cx_sur_question_response,item_score_label,varchar,1,,,"Đánh giá dạng text, ví dụ Good/Bad/Medium",True,True,crm,điểm mục;điểm câu hỏi;item score;question score;item rating;đánh giá mục;đánh giá câu hỏi;answer score,metric,sum;avg;min;max,cx_cso,'N/A' ; 'Nhân sự' ; 'Chất lượng kỹ thuật' ; ...
silver,cx_sur_question_response,journey,varchar,1,,,Giai đoạn trải nghiệm,True,True,crm,hành trình khách hàng;customer journey;giai đoạn hành trình;journey stage;bước trong hành trình;customer touchpoint stage;các giai đoạn trải nghiệm;journey;stage;phase,dimension,count;count_distinct,cx_cso,"'5. Sử dụng' ; 'N/A' ; '6. CSKH' ; '4. Triển khai, chuyển giao' ; '2. Cân nhắc'"
silver,cx_sur_question_response,kpi_group,varchar,1,,,"Nhóm KPI mà câu trả lời thuộc về, dùng để phân loại các chỉ tiêu hiệu suất.",True,True,crm,nhóm KPI;KPI group;nhóm chỉ tiêu;KPI category;phân loại KPI;KPI classification;loại KPI;KPI type group;nhóm chỉ số hiệu suất;performance indicator group,dimension,count;count_distinct,cx_cso,'CSAT_RELATIONAL' ; 'UNKNOWN' ; 'CES' ; 'CSAT_TRANSACTIONAL' ; 'NPS'
silver,cx_sur_question_response,kpi_type,varchar,1,,,Loại Chỉ số đo lường,True,True,crm,loại KPI;kiểu KPI;type of KPI;KPI category;KPI type;chỉ số KPI;phân loại KPI;KPI classification;KPI metric type;định dạng KPI,dimension,count;count_distinct,cx_cso,'Nhân sự good' ; 'N/A' ; 'Nhân sự bad' ; 'No' ; 'Khác' ; 'Quy trình good' ; 'Sau' ; 'Hiệu năng bad' ; 'Tính năng bad' ; 'Tính năng good' ; 'Quy trình bad' ; 'CSAT nhân sự' ; 'Chuyên gia' ; 'CSAT quy trình' ; 'Hiệu năng good' ; 'CES' ; 'CSAT điểm chạm' ; 'Đồng hành' ; 'CSAT SPDV'
silver,cx_sur_question_response,product_category,varchar,1,,,Danh mục sản phẩm dịch vụ trong khảo sát.,True,True,product,danh mục sản phẩm;loại sản phẩm;phân loại sản phẩm;nhóm sản phẩm;product category;product type;product group;product line;category of product;loại hàng,dimension,count;count_distinct,cx_cso,'MSS' ; 'N/A' ; 'VCS M-Suite' ; 'VCS-CyM' ; 'VCS-aJiant (EDR)' ; 'VCS-Anti DDoS' ; 'VCS-Threat Intelligence' ; 'Mysafe' ; 'Cloudrity' ; 'VCS-LI Voice' ; 'VCS-KIAN' ; 'VCS-NDR' ; 'VCS-CyCir' ; 'VCS-NSM' ; 'VCS-BRG' ; 'TNXH' ; 'Pentest' ; 'Đào tạo CSMP' ; 'ALL' ; 'PENTEST + AUDIT' ; 'VCS-InT'
silver,cx_sur_question_response,question_id,varchar,0,,1.0,Mã định danh duy nhất của câu hỏi trong khảo sát.,True,False,crm,mã câu hỏi;question ID;question identifier;ID câu hỏi;question code;survey question id;câu hỏi;question key;question number,id,count_distinct,cx_cso,
silver,cx_sur_question_response,question_type,varchar,1,,,"Loại câu hỏi được sử dụng trong khảo sát, mô tả dạng hoặc nhóm câu hỏi.",True,False,crm,loại câu hỏi;kiểu câu hỏi;dạng câu hỏi;question type;question category;type of question;survey question type;phân loại câu hỏi;question_type;câu hỏi dạng nào,dimension,count;count_distinct,cx_cso,'multiple' ; 'text' ; 'rating' ; 'numerical_scale' ; 'single' ; 'form' ; 'matrix' ; 'csat' ; 'nps' ; 'ranking' ; 'smiley_scale'
silver,cx_sur_question_response,respondent_uuid,varchar,0,,,Mã định danh duy nhất của người trả lời khảo sát.,True,False,crm,mã người trả lời;respondent id;respondent uuid;uuid người trả lời;identifier of respondent;ID người tham gia khảo sát;survey respondent id;mã định danh người trả lời;respondent identifier,id,count_distinct,cx_cso,
silver,cx_sur_question_response,response_id,varchar,0,,1.0,Mã định danh duy nhất cho mỗi phản hồi trong khảo sát.,True,False,crm,Mã phản hồi;Response ID;ID phản hồi;answer identifier;Mã trả lời;survey response id;ID câu trả lời;identifier of response;Mã duy nhất phản hồi;Response identifier,id,count_distinct,cx_cso,
silver,cx_sur_question_response,survey_id,varchar,0,,1.0,Mã định danh của khảo sát mà câu trả lời thuộc về.,True,False,crm,survey_id;Mã khảo sát;ID khảo sát;Survey identifier;Mã định danh khảo sát;Mã cuộc khảo sát;Survey code;Mã survey;Survey ID;Mã ID khảo sát,id,count_distinct,cx_cso,
silver,cx_sur_question_answer_choices,answer_choice_content,varchar,1,,,Nội dung văn bản của lựa chọn trả lời trong câu hỏi khảo sát.,True,False,crm,nội dung lựa chọn trả lời;answer choice content;đáp án;answer option;phương án trả lời;survey answer text;content of answer choice;lựa chọn câu trả lời,dimension,count;count_distinct,cx_cso,
silver,cx_sur_question_answer_choices,answer_choice_id,varchar,0,1.0,,Mã định danh duy nhất cho mỗi lựa chọn trả lời trong khảo sát.,True,False,crm,mã lựa chọn trả lời;answer choice id;ID lựa chọn;choice identifier;answer option id;Mã đáp án;choice id;identifier của lựa chọn trả lời;answer choice identifier;Mã câu trả lời,id,count_distinct,cx_cso,
silver,cx_sur_question_answer_choices,customer_touchpoint,varchar,1,,,Điểm tiếp xúc mà khách hàng tương tác với doanh nghiệp trong hành trình mua hàng.,True,False,crm,điểm tiếp xúc khách hàng;customer touchpoint;kênh tương tác;interaction channel;contact point;touch point;địa điểm tiếp xúc;customer channel;kênh giao tiếp;customer interaction point,dimension,count;count_distinct,cx_cso,'Tính năng app' ; 'N/A' ; 'Khảo sát định kỳ quý' ; 'Ticket CSO' ; 'Feedback' ; 'Close SOAR ticket' ; '' ; 'Báo cáo định kỳ' ; 'Tính năng web' ; 'Kích hoạt'
